area,lat,long,mean_daily_cost,mean_order_cost,mean_weekly_cost,society_id,CUM_VAR,quintile
6,18.660502551290648,73.80420608929656,287.34816729729727,374.36204894366193,1714.8197080645161,1284976,0.4847536553666283,3.0
6,18.668518839511968,73.81772636812293,287.9155005405405,355.0957840000001,1718.2054064516126,1278480,0.48903862469856463,3.0
2,18.53465545227716,73.79132616034657,292.6404579459459,356.1742415789473,1746.4027329032256,1265152,0.4933939143068975,3.0
3,18.557030381130488,73.77483211658301,294.285268108108,412.44526212121207,1756.2185354838707,1335600,0.49777368318462883,3.0
3,18.582763923387986,73.77214412621774,294.8201806486486,354.16710012987016,1759.4107554838706,1260000,0.5021614130225279,3.0
0,18.461010493226485,73.80287911896991,297.1233,315.90695689655166,1773.1551774193547,1261680,0.5065834195692871,3.0
8,18.532686516037952,73.8671500659021,301.0736421621621,506.3511254545456,1796.7297999999998,1283184,0.5110642180011088,3.0
1,18.49862630948016,73.8137474941918,303.6612508108109,340.46867515151484,1812.1719806451615,1263696,0.5155835271198568,3.0
4,18.577863746047424,73.81093748316438,305.89588091891886,413.07108007299263,1825.5076764516127,1290464,0.5201360936403892,3.0
0,18.448410165180288,73.78186908778358,306.65542000000005,324.17858685714265,1830.0404096774196,1264144,0.5246999641777694,3.0
6,18.671569794948407,73.7962319649607,308.4262051351352,361.13194905063284,1840.607998387097,1291248,0.5292901888363527,3.0
11,18.630434937843315,73.84511635835355,309.80827043243244,458.5162402400001,1848.855807419355,1291584,0.5339009824028362,3.0
4,18.57362075074998,73.79938814136236,309.95273659459457,447.97856460937487,1849.7179441935484,1296064,0.5385139260205437,3.0
0,18.454467074186454,73.80400975668688,314.8595670270271,378.2403889610391,1879.0006419354843,1272768,0.5431998966822296,3.0
9,18.422603182444764,73.90600811706031,320.0919981621621,548.3057375925925,1910.226440645161,1333584,0.5479637402160026,3.0
1,18.521142962860534,73.81631060191427,320.16966594594595,342.3779664739883,1910.6899419354838,1269072,0.5527287396586132,3.0
3,18.551275386017306,73.75806384236078,322.34368967567565,432.1274100724638,1923.663954516129,1279040,0.5575260945145009,3.0
4,18.562083099569925,73.79419583833788,325.4279056756756,430.0297325000001,1942.069759677419,1260336,0.5623693509316043,3.0
5,18.68010697179352,73.72752090137773,326.34209783783785,419.2589451388889,1947.525422580645,1271872,0.5672262130259673,3.0
1,18.52342647605665,73.79369832392675,326.96386491891894,378.05196881249975,1951.2359680645163,1257088,0.5720923287133777,3.0
6,18.657609959982224,73.81128857769231,328.3597308648648,463.7141237404579,1959.5661358064513,1333360,0.5769792187000481,3.0
5,18.672527549442204,73.7476343260829,329.0168185405406,422.69521826388893,1963.4874654838713,1288224,0.5818758879467216,3.0
6,18.670743395079146,73.82804791063809,329.62790108108106,491.7835620967741,1967.1342483870967,1285200,0.5867816517712854,3.0
5,18.695357829288717,73.71402006772466,331.0194594594594,392.5551282051283,1975.4387096774192,1262688,0.5917081257867343,3.0
3,18.573082367393702,73.75269254630435,334.0545634054055,409.27214721854295,1993.551426774194,1265376,0.5966797704418436,3.0
0,18.48243302683915,73.80330256010946,334.4142176756757,349.52898457627117,1995.6977506451612,1271648,0.6016567677351935,4.0
5,18.67503871945962,73.74886105673308,341.25690259459464,460.8213648175185,2036.533128387097,1281504,0.6067356028766989,4.0
5,18.667544907037946,73.72248875559032,341.47560843243247,438.7013025000002,2037.838308387097,1265600,0.6118176929586506,4.0
6,18.658453701446547,73.82686594598344,344.1649672972973,370.1774357558141,2053.887708064516,1257312,0.6169398080487624,4.0
2,18.520450601110348,73.7954299802592,346.7784522702703,408.62429089171974,2069.4843119354837,1284640,0.6221008189362093,4.0
1,18.505351742474694,73.81191683859963,348.4202902702703,402.86096062499996,2079.282377419355,1257648,0.6272862648591606,4.0
7,18.551231476420806,73.91020168993171,350.2427405405405,383.40181656804725,2090.158290322581,1294608,0.6324988338216928,4.0
4,18.553873782153453,73.79189926388956,351.25671372972977,467.499942733813,2096.2094206451616,1272880,0.6377264934758027,4.0
9,18.450262388509163,73.88477713698927,354.0529729729729,528.224193548387,2112.896774193548,1295280,0.6429957691077912,4.0
6,18.65303636221481,73.81496098011017,357.52424324324335,435.14463815789475,2133.6124193548394,1297184,0.6483167067261023,4.0
4,18.557107067447465,73.80724663884935,363.4311135675675,501.75191052238847,2168.863097096774,1339072,0.6537255547144348,4.0
8,18.533470007595,73.84406489729263,364.6117718918919,449.68785200000013,2175.9089612903226,1267168,0.659151974124597,4.0
0,18.45976172135358,73.80223882218303,366.264464864865,439.9930259740259,2185.7718064516134,1262240,0.6646029901219209,4.0
6,18.660279944542093,73.82407281239564,367.69472756756767,500.17297499999995,2194.307245161291,1286432,0.6700752923362292,4.0
8,18.50786458235069,73.86110768118984,370.2541475675676,522.8779946564885,2209.581203225807,1262016,0.6755856857133508,4.0
10,18.506905937084863,73.93224702452605,376.63951140540547,412.29769,2247.6874067741937,1272544,0.6811911107513834,4.0
0,18.47484819132368,73.78773894584046,382.61213956756757,434.25304184049077,2283.3305103225807,1259328,0.6868854248157376,4.0
8,18.522619042010586,73.86512447531663,386.97857913513513,439.20881680981614,2309.3882948387095,1259552,0.6926447234314675,4.0
5,18.692393652306933,73.71336317755626,392.7434275135135,538.2039562222221,2343.7914222580644,1332576,0.6984898187426107,4.0
3,18.553675045914982,73.76989341987623,403.863400972973,541.4110810144931,2410.152554193549,1339520,0.704500409642412,4.0
2,18.504499441576797,73.77583115526889,404.95496756756756,502.7964362416106,2416.6667419354835,1294048,0.7105272460356751,4.0
9,18.43916611489761,73.89277149927958,405.0479177297298,539.0925523741006,2417.2214445161294,1332912,0.7165554657813229,4.0
0,18.46846340696939,73.81844056083231,408.0841337837839,460.33880945121956,2435.3407983870975,1271200,0.7226288727178385,4.0
5,18.67782906759297,73.7313827536323,410.0518788648648,583.535366076923,2447.083793225806,1289792,0.7287315650777151,4.0
2,18.543989953162008,73.77719657450872,412.05508345945947,473.47944372670804,2459.038401290323,1280160,0.7348640705954013,4.0
1,18.50855915090512,73.79191852610812,419.57977491891893,479.149742962963,2503.9438180645166,1292368,0.741108564082042,4.0
8,18.545322211580398,73.85486580950729,425.497416864865,587.4404635820897,2539.2587780645167,1282624,0.7474411282498656,4.0
3,18.559545634228662,73.758856376635,428.12184075675685,535.1523009459461,2554.9206625806455,1259216,0.7538127510160268,4.0
0,18.468294489155,73.78723337644185,432.8578221081081,452.422017457627,2583.183777096774,1272096,0.7602548581250217,4.0
1,18.486749413235085,73.79066948072025,442.0836970270271,520.9266493630573,2638.241417741936,1297520,0.7668342714610643,4.0
10,18.518507948030745,73.9424107340825,453.3096051351352,551.7255062499999,2705.2347403225813,1258880,0.7735807569827866,4.0
9,18.421984018824133,73.89676943217177,457.5758809189189,556.9180129605263,2730.694773225807,1270976,0.7803907363451004,4.0
10,18.498752230365888,73.9229426143287,461.57018972972986,537.0470761006288,2754.5317774193554,1284752,0.7872601619363406,4.0
2,18.52187072548989,73.78274303141588,466.7308864864865,553.4949615384617,2785.329483870968,1293824,0.7942063927961147,4.0
6,18.682268833297996,73.81960737066217,466.75679464864874,543.0818050943392,2785.484097096775,1270416,0.8011530092401319,5.0
2,18.528859130747584,73.75865928872705,469.27317675675675,571.1548532894739,2800.5012161290324,1271984,0.8081370763255367,5.0
6,18.651169776959282,73.81035213354693,501.33204048648656,552.0620683928571,2991.820241612904,1271424,0.8155982668990507,5.0
5,18.687786314402818,73.75003277770341,514.7393366486486,685.0847286330938,3071.8315251612908,1332688,0.823258994672789,5.0
3,18.57758603936859,73.76496717274334,515.6419998918922,653.3819861643838,3077.218386451614,1338736,0.8309331565419723,5.0
1,18.499848338093077,73.78774356938872,519.3154739459462,596.7289607453415,3099.140731612905,1288448,0.838661989742271,5.0
6,18.667069802373813,73.79918590311141,560.2339441081082,842.6282899186998,3343.3316019354843,1337168,0.8469998015818768,5.0
4,18.550603887035177,73.8133965655635,566.0343466486487,793.3057131060607,3377.9469074193553,1333024,0.8554239392599751,5.0
8,18.53929780131749,73.85054897346298,571.5825729729731,584.2142320441988,3411.0572903225816,1269968,0.8639306497054362,5.0
5,18.70144698555857,73.72666117915533,583.0332767567569,764.9727390070922,3479.3921354838717,1293488,0.8726077779104501,5.0
3,18.55994786244093,73.78279109246948,603.7501214054057,749.6226339597316,3603.024918064518,1332800,0.8815932293693608,5.0
5,18.700953751984397,73.72543796173288,644.0021832432432,799.6000261744965,3843.2388354838704,1335040,0.8911777414908564,5.0
5,18.695521532901424,73.74410740591442,690.753904918919,953.6527791791044,4122.241045483872,1339744,0.9014580469726241,5.0
2,18.518606770638087,73.7915203661318,707.8950832972976,844.9070349032258,4224.535174516131,1281840,0.9119934600242403,5.0
10,18.50453767820619,73.91345927624175,726.8339489189191,867.5114874193548,4337.557437096775,1272992,0.9228107351437824,5.0
0,18.457399660612225,73.79278290447726,744.2144345945948,760.6611624309394,4441.279690322582,1259104,0.9338866793796265,5.0
2,18.53599773931029,73.7641533076534,751.8685323243245,885.959735541402,4486.9573703225815,1260560,0.9450765375033091,5.0
7,18.57815391198233,73.9144911540363,949.9487347567572,1046.0744995833334,5669.048900967745,1296400,0.9592143702622342,5.0
5,18.686771045531035,73.74576018331487,1299.7486054054064,1350.8623146067414,7756.564258064522,1260784,0.9785581808696278,5.0
0,18.469226130274762,73.8032596764882,1440.7179163243245,1440.717916324324,8597.832726451614,1256416,1.0,5.0
